date,expiry date,strike,implied vol
14-Apr-2026,17-Apr-2026,78.13,0.325663
14-Apr-2026,17-Apr-2026,83.0132,0.237721
14-Apr-2026,17-Apr-2026,87.8963,0.191332
14-Apr-2026,17-Apr-2026,92.7794,0.176065
14-Apr-2026,17-Apr-2026,97.6625,0.160045
14-Apr-2026,17-Apr-2026,102.546,0.144083
14-Apr-2026,24-Apr-2026,78.13,0.574257
14-Apr-2026,24-Apr-2026,83.0132,0.437944
14-Apr-2026,24-Apr-2026,87.8963,0.307538
14-Apr-2026,24-Apr-2026,92.7794,0.225765
14-Apr-2026,24-Apr-2026,97.6625,0.197642
14-Apr-2026,24-Apr-2026,102.546,0.178209
14-Apr-2026,24-Apr-2026,107.429,0.163149
14-Apr-2026,24-Apr-2026,112.312,0.155089
14-Apr-2026,24-Apr-2026,117.195,0.152693
14-Apr-2026,30-Apr-2026,78.13,0.489643
14-Apr-2026,30-Apr-2026,83.0132,0.37696
14-Apr-2026,30-Apr-2026,87.8963,0.281214
14-Apr-2026,30-Apr-2026,92.7794,0.230728
14-Apr-2026,30-Apr-2026,97.6625,0.205789
14-Apr-2026,30-Apr-2026,102.546,0.186548
14-Apr-2026,30-Apr-2026,107.429,0.171252
14-Apr-2026,30-Apr-2026,112.312,0.162238
14-Apr-2026,30-Apr-2026,117.195,0.158827
14-Apr-2026,08-May-2026,78.13,0.428898
14-Apr-2026,08-May-2026,83.0132,0.338484
14-Apr-2026,08-May-2026,87.8963,0.272858
14-Apr-2026,08-May-2026,92.7794,0.236954
14-Apr-2026,08-May-2026,97.6625,0.214143
14-Apr-2026,08-May-2026,102.546,0.19548
14-Apr-2026,08-May-2026,107.429,0.18021
14-Apr-2026,08-May-2026,112.312,0.170262
14-Apr-2026,08-May-2026,117.195,0.165631
14-Apr-2026,15-May-2026,78.13,0.390404
14-Apr-2026,15-May-2026,83.0132,0.316249
14-Apr-2026,15-May-2026,87.8963,0.266241
14-Apr-2026,15-May-2026,92.7794,0.236679
14-Apr-2026,15-May-2026,97.6625,0.215699
14-Apr-2026,15-May-2026,102.546,0.197976
14-Apr-2026,15-May-2026,107.429,0.183171
14-Apr-2026,15-May-2026,112.312,0.172929
14-Apr-2026,15-May-2026,117.195,0.167593
14-Apr-2026,29-May-2026,78.13,0.356198
14-Apr-2026,29-May-2026,83.0132,0.303977
14-Apr-2026,29-May-2026,87.8963,0.268977
14-Apr-2026,29-May-2026,92.7794,0.244862
14-Apr-2026,29-May-2026,97.6625,0.225759
14-Apr-2026,29-May-2026,102.546,0.209164
14-Apr-2026,29-May-2026,107.429,0.194913
14-Apr-2026,29-May-2026,112.312,0.184082
14-Apr-2026,29-May-2026,117.195,0.177328
14-Apr-2026,30-Jun-2026,78.13,0.331537
14-Apr-2026,30-Jun-2026,83.0132,0.300894
14-Apr-2026,30-Jun-2026,87.8963,0.277752
14-Apr-2026,30-Jun-2026,92.7794,0.259078
14-Apr-2026,30-Jun-2026,97.6625,0.242975
14-Apr-2026,30-Jun-2026,102.546,0.22859
14-Apr-2026,30-Jun-2026,107.429,0.215814
14-Apr-2026,30-Jun-2026,112.312,0.205033
14-Apr-2026,30-Jun-2026,117.195,0.19674
14-Apr-2026,31-Jul-2026,78.13,0.334149
14-Apr-2026,31-Jul-2026,83.0132,0.310819
14-Apr-2026,31-Jul-2026,87.8963,0.291804
14-Apr-2026,31-Jul-2026,92.7794,0.275581
14-Apr-2026,31-Jul-2026,97.6625,0.261219
14-Apr-2026,31-Jul-2026,102.546,0.248254
14-Apr-2026,31-Jul-2026,107.429,0.236561
14-Apr-2026,31-Jul-2026,112.312,0.226255
14-Apr-2026,31-Jul-2026,117.195,0.217568
14-Apr-2026,31-Aug-2026,78.13,0.337907
14-Apr-2026,31-Aug-2026,83.0132,0.318483
14-Apr-2026,31-Aug-2026,87.8963,0.302006
14-Apr-2026,31-Aug-2026,92.7794,0.28757
14-Apr-2026,31-Aug-2026,97.6625,0.27461
14-Apr-2026,31-Aug-2026,102.546,0.262821
14-Apr-2026,31-Aug-2026,107.429,0.252087
14-Apr-2026,31-Aug-2026,112.312,0.242426
14-Apr-2026,31-Aug-2026,117.195,0.233934
14-Apr-2026,30-Sep-2026,78.13,0.343642
14-Apr-2026,30-Sep-2026,83.0132,0.326568
14-Apr-2026,30-Sep-2026,87.8963,0.311752
14-Apr-2026,30-Sep-2026,92.7794,0.29858
14-Apr-2026,30-Sep-2026,97.6625,0.286658
14-Apr-2026,30-Sep-2026,102.546,0.27576
14-Apr-2026,30-Sep-2026,107.429,0.265777
14-Apr-2026,30-Sep-2026,112.312,0.256683
14-Apr-2026,30-Sep-2026,117.195,0.248511
14-Apr-2026,30-Oct-2026,78.13,0.351721
14-Apr-2026,30-Oct-2026,83.0132,0.336242
14-Apr-2026,30-Oct-2026,87.8963,0.322615
14-Apr-2026,30-Oct-2026,92.7794,0.310388
14-Apr-2026,30-Oct-2026,97.6625,0.299266
14-Apr-2026,30-Oct-2026,102.546,0.289064
14-Apr-2026,30-Oct-2026,107.429,0.279678
14-Apr-2026,30-Oct-2026,112.312,0.271064
14-Apr-2026,30-Oct-2026,117.195,0.263215
14-Apr-2026,30-Nov-2026,78.13,0.357413
14-Apr-2026,30-Nov-2026,83.0132,0.343263
14-Apr-2026,30-Nov-2026,87.8963,0.330677
14-Apr-2026,30-Nov-2026,92.7794,0.319308
14-Apr-2026,30-Nov-2026,97.6625,0.30892
14-Apr-2026,30-Nov-2026,102.546,0.299361
14-Apr-2026,30-Nov-2026,107.429,0.290535
14-Apr-2026,30-Nov-2026,112.312,0.282392
14-Apr-2026,30-Nov-2026,117.195,0.274907
14-Apr-2026,31-Dec-2026,78.13,0.366142
14-Apr-2026,31-Dec-2026,83.0132,0.352952
14-Apr-2026,31-Dec-2026,87.8963,0.341137
14-Apr-2026,31-Dec-2026,92.7794,0.330415
14-Apr-2026,31-Dec-2026,97.6625,0.320592
14-Apr-2026,31-Dec-2026,102.546,0.311532
14-Apr-2026,31-Dec-2026,107.429,0.303147
14-Apr-2026,31-Dec-2026,112.312,0.295381
14-Apr-2026,31-Dec-2026,117.195,0.2882
14-Apr-2026,29-Jan-2027,78.13,0.371456
14-Apr-2026,29-Jan-2027,83.0132,0.35907
14-Apr-2026,29-Jan-2027,87.8963,0.347918
14-Apr-2026,29-Jan-2027,92.7794,0.337763
14-Apr-2026,29-Jan-2027,97.6625,0.328436
14-Apr-2026,29-Jan-2027,102.546,0.319816
14-Apr-2026,29-Jan-2027,107.429,0.311822
14-Apr-2026,29-Jan-2027,112.312,0.304397
14-Apr-2026,29-Jan-2027,117.195,0.297504
14-Apr-2026,26-Feb-2027,78.13,0.375266
14-Apr-2026,26-Feb-2027,83.0132,0.363564
14-Apr-2026,26-Feb-2027,87.8963,0.352986
14-Apr-2026,26-Feb-2027,92.7794,0.343326
14-Apr-2026,26-Feb-2027,97.6625,0.334434
14-Apr-2026,26-Feb-2027,102.546,0.326203
14-Apr-2026,26-Feb-2027,107.429,0.318556
14-Apr-2026,26-Feb-2027,112.312,0.311438
14-Apr-2026,26-Feb-2027,117.195,0.30481
15-Apr-2026,17-Apr-2026,83.8866,0.282587
15-Apr-2026,17-Apr-2026,88.8211,0.191046
15-Apr-2026,17-Apr-2026,93.7556,0.175859
15-Apr-2026,17-Apr-2026,98.6901,0.15972
15-Apr-2026,17-Apr-2026,103.625,0.143619
15-Apr-2026,24-Apr-2026,78.9521,0.605707
15-Apr-2026,24-Apr-2026,83.8866,0.461871
15-Apr-2026,24-Apr-2026,88.8211,0.322483
15-Apr-2026,24-Apr-2026,93.7556,0.227271
15-Apr-2026,24-Apr-2026,98.6901,0.195634
15-Apr-2026,24-Apr-2026,103.625,0.174745
15-Apr-2026,24-Apr-2026,108.559,0.159231
15-Apr-2026,24-Apr-2026,113.494,0.15203
15-Apr-2026,24-Apr-2026,118.428,0.149436
15-Apr-2026,30-Apr-2026,78.9521,0.506056
15-Apr-2026,30-Apr-2026,83.8866,0.388949
15-Apr-2026,30-Apr-2026,88.8211,0.28515
15-Apr-2026,30-Apr-2026,93.7556,0.226731
15-Apr-2026,30-Apr-2026,98.6901,0.19889
15-Apr-2026,30-Apr-2026,103.625,0.177652
15-Apr-2026,30-Apr-2026,108.559,0.161736
15-Apr-2026,30-Apr-2026,113.494,0.154144
15-Apr-2026,30-Apr-2026,118.428,0.152481
15-Apr-2026,08-May-2026,78.9521,0.438048
15-Apr-2026,08-May-2026,83.8866,0.343006
15-Apr-2026,08-May-2026,88.8211,0.26939
15-Apr-2026,08-May-2026,93.7556,0.227739
15-Apr-2026,08-May-2026,98.6901,0.201734
15-Apr-2026,08-May-2026,103.625,0.180363
15-Apr-2026,08-May-2026,108.559,0.164097
15-Apr-2026,08-May-2026,113.494,0.156043
15-Apr-2026,08-May-2026,118.428,0.154011
15-Apr-2026,15-May-2026,78.9521,0.395844
15-Apr-2026,15-May-2026,83.8866,0.316137
15-Apr-2026,15-May-2026,88.8211,0.25863
15-Apr-2026,15-May-2026,93.7556,0.224062
15-Apr-2026,15-May-2026,98.6901,0.199679
15-Apr-2026,15-May-2026,103.625,0.178843
15-Apr-2026,15-May-2026,108.559,0.162741
15-Apr-2026,15-May-2026,113.494,0.154536
15-Apr-2026,15-May-2026,118.428,0.152284
15-Apr-2026,29-May-2026,78.9521,0.355511
15-Apr-2026,29-May-2026,83.8866,0.296261
15-Apr-2026,29-May-2026,88.8211,0.254518
15-Apr-2026,29-May-2026,93.7556,0.225544
15-Apr-2026,29-May-2026,98.6901,0.202325
15-Apr-2026,29-May-2026,103.625,0.181741
15-Apr-2026,29-May-2026,108.559,0.165439
15-Apr-2026,29-May-2026,113.494,0.156597
15-Apr-2026,29-May-2026,118.428,0.15375
15-Apr-2026,30-Jun-2026,78.9521,0.318205
15-Apr-2026,30-Jun-2026,83.8866,0.28035
15-Apr-2026,30-Jun-2026,88.8211,0.251099
15-Apr-2026,30-Jun-2026,93.7556,0.227117
15-Apr-2026,30-Jun-2026,98.6901,0.205808
15-Apr-2026,30-Jun-2026,103.625,0.186257
15-Apr-2026,30-Jun-2026,108.559,0.170071
15-Apr-2026,30-Jun-2026,113.494,0.1601
15-Apr-2026,30-Jun-2026,118.428,0.155968
15-Apr-2026,31-Jul-2026,78.9521,0.310071
15-Apr-2026,31-Jul-2026,83.8866,0.279704
15-Apr-2026,31-Jul-2026,88.8211,0.254422
15-Apr-2026,31-Jul-2026,93.7556,0.232305
15-Apr-2026,31-Jul-2026,98.6901,0.212021
15-Apr-2026,31-Jul-2026,103.625,0.193237
15-Apr-2026,31-Jul-2026,108.559,0.177205
15-Apr-2026,31-Jul-2026,113.494,0.166224
15-Apr-2026,31-Jul-2026,118.428,0.160715
15-Apr-2026,31-Aug-2026,78.9521,0.30494
15-Apr-2026,31-Aug-2026,83.8866,0.278607
15-Apr-2026,31-Aug-2026,88.8211,0.255743
15-Apr-2026,31-Aug-2026,93.7556,0.235116
15-Apr-2026,31-Aug-2026,98.6901,0.215935
15-Apr-2026,31-Aug-2026,103.625,0.198093
15-Apr-2026,31-Aug-2026,108.559,0.182536
15-Apr-2026,31-Aug-2026,113.494,0.171029
15-Apr-2026,31-Aug-2026,118.428,0.16438
15-Apr-2026,30-Sep-2026,78.9521,0.303024
15-Apr-2026,30-Sep-2026,83.8866,0.279081
15-Apr-2026,30-Sep-2026,88.8211,0.257772
15-Apr-2026,30-Sep-2026,93.7556,0.238242
15-Apr-2026,30-Sep-2026,98.6901,0.219973
15-Apr-2026,30-Sep-2026,103.625,0.20295
15-Apr-2026,30-Sep-2026,108.559,0.187881
15-Apr-2026,30-Sep-2026,113.494,0.176101
15-Apr-2026,30-Sep-2026,118.428,0.168523
15-Apr-2026,30-Oct-2026,78.9521,0.303897
15-Apr-2026,30-Oct-2026,83.8866,0.281521
15-Apr-2026,30-Oct-2026,88.8211,0.261296
15-Apr-2026,30-Oct-2026,93.7556,0.242598
15-Apr-2026,30-Oct-2026,98.6901,0.225072
15-Apr-2026,30-Oct-2026,103.625,0.208733
15-Apr-2026,30-Oct-2026,108.559,0.194105
15-Apr-2026,30-Oct-2026,113.494,0.182179
15-Apr-2026,30-Oct-2026,118.428,0.173817
15-Apr-2026,30-Nov-2026,78.9521,0.303348
15-Apr-2026,30-Nov-2026,83.8866,0.282353
15-Apr-2026,30-Nov-2026,88.8211,0.263179
15-Apr-2026,30-Nov-2026,93.7556,0.245356
15-Apr-2026,30-Nov-2026,98.6901,0.228626
15-Apr-2026,30-Nov-2026,103.625,0.213016
15-Apr-2026,30-Nov-2026,108.559,0.198918
15-Apr-2026,30-Nov-2026,113.494,0.187073
15-Apr-2026,30-Nov-2026,118.428,0.178225
15-Apr-2026,31-Dec-2026,78.9521,0.305814
15-Apr-2026,31-Dec-2026,83.8866,0.285769
15-Apr-2026,31-Dec-2026,88.8211,0.267344
15-Apr-2026,31-Dec-2026,93.7556,0.25017
15-Apr-2026,31-Dec-2026,98.6901,0.234052
15-Apr-2026,31-Dec-2026,103.625,0.219013
15-Apr-2026,31-Dec-2026,108.559,0.205337
15-Apr-2026,31-Dec-2026,113.494,0.193568
15-Apr-2026,31-Dec-2026,118.428,0.184312
15-Apr-2026,29-Jan-2027,78.9521,0.306319
15-Apr-2026,29-Jan-2027,83.8866,0.287148
15-Apr-2026,29-Jan-2027,88.8211,0.269449
15-Apr-2026,29-Jan-2027,93.7556,0.252921
15-Apr-2026,29-Jan-2027,98.6901,0.237408
15-Apr-2026,29-Jan-2027,103.625,0.222925
15-Apr-2026,29-Jan-2027,108.559,0.209689
15-Apr-2026,29-Jan-2027,113.494,0.198117
15-Apr-2026,29-Jan-2027,118.428,0.188702
15-Apr-2026,26-Feb-2027,78.9521,0.30615
15-Apr-2026,26-Feb-2027,83.8866,0.28776
15-Apr-2026,26-Feb-2027,88.8211,0.27073
15-Apr-2026,26-Feb-2027,93.7556,0.254807
15-Apr-2026,26-Feb-2027,98.6901,0.239857
15-Apr-2026,26-Feb-2027,103.625,0.225892
15-Apr-2026,26-Feb-2027,108.559,0.213079
15-Apr-2026,26-Feb-2027,113.494,0.201745
15-Apr-2026,26-Feb-2027,118.428,0.192295
16-Apr-2026,17-Apr-2026,78.7261,0.57222
16-Apr-2026,17-Apr-2026,83.6465,0.417975
16-Apr-2026,17-Apr-2026,88.5668,0.27494
16-Apr-2026,17-Apr-2026,93.4872,0.172472
16-Apr-2026,17-Apr-2026,98.4076,0.15592
16-Apr-2026,17-Apr-2026,103.328,0.185655
16-Apr-2026,24-Apr-2026,78.7261,0.642111
16-Apr-2026,24-Apr-2026,83.6465,0.48955
16-Apr-2026,24-Apr-2026,88.5668,0.340464
16-Apr-2026,24-Apr-2026,93.4872,0.229974
16-Apr-2026,24-Apr-2026,98.4076,0.1943
16-Apr-2026,24-Apr-2026,103.328,0.172277
16-Apr-2026,24-Apr-2026,108.248,0.156645
16-Apr-2026,24-Apr-2026,113.169,0.150266
16-Apr-2026,30-Apr-2026,78.7261,0.523518
16-Apr-2026,30-Apr-2026,83.6465,0.401963
16-Apr-2026,30-Apr-2026,88.5668,0.291188
16-Apr-2026,30-Apr-2026,93.4872,0.225609
16-Apr-2026,30-Apr-2026,98.4076,0.19564
16-Apr-2026,30-Apr-2026,103.328,0.17331
16-Apr-2026,30-Apr-2026,108.248,0.157357
16-Apr-2026,30-Apr-2026,113.169,0.150761
16-Apr-2026,30-Apr-2026,118.089,0.150039
16-Apr-2026,08-May-2026,78.7261,0.447444
16-Apr-2026,08-May-2026,83.6465,0.349029
16-Apr-2026,08-May-2026,88.5668,0.270159
16-Apr-2026,08-May-2026,93.4872,0.224811
16-Apr-2026,08-May-2026,98.4076,0.197157
16-Apr-2026,08-May-2026,103.328,0.174609
16-Apr-2026,08-May-2026,108.248,0.158309
16-Apr-2026,08-May-2026,113.169,0.151429
16-Apr-2026,08-May-2026,118.089,0.150508
16-Apr-2026,15-May-2026,78.7261,0.401864
16-Apr-2026,15-May-2026,83.6465,0.319019
16-Apr-2026,15-May-2026,88.5668,0.257413
16-Apr-2026,15-May-2026,93.4872,0.22024
16-Apr-2026,15-May-2026,98.4076,0.194365
16-Apr-2026,15-May-2026,103.328,0.172297
16-Apr-2026,15-May-2026,108.248,0.156144
16-Apr-2026,15-May-2026,113.169,0.14921
16-Apr-2026,15-May-2026,118.089,0.148175
16-Apr-2026,29-May-2026,78.7261,0.357959
16-Apr-2026,29-May-2026,83.6465,0.295928
16-Apr-2026,29-May-2026,88.5668,0.251455
16-Apr-2026,29-May-2026,93.4872,0.220588
16-Apr-2026,29-May-2026,98.4076,0.195837
16-Apr-2026,29-May-2026,103.328,0.173786
16-Apr-2026,29-May-2026,108.248,0.157317
16-Apr-2026,29-May-2026,113.169,0.149953
16-Apr-2026,29-May-2026,118.089,0.148593
16-Apr-2026,30-Jun-2026,78.7261,0.31701
16-Apr-2026,30-Jun-2026,83.6465,0.27716
16-Apr-2026,30-Jun-2026,88.5668,0.246092
16-Apr-2026,30-Jun-2026,93.4872,0.220433
16-Apr-2026,30-Jun-2026,98.4076,0.197313
16-Apr-2026,30-Jun-2026,103.328,0.175831
16-Apr-2026,30-Jun-2026,108.248,0.1591
16-Apr-2026,30-Jun-2026,113.169,0.150839
16-Apr-2026,30-Jun-2026,118.089,0.148743
16-Apr-2026,31-Jul-2026,78.7261,0.307231
16-Apr-2026,31-Jul-2026,83.6465,0.275132
16-Apr-2026,31-Jul-2026,88.5668,0.248114
16-Apr-2026,31-Jul-2026,93.4872,0.224149
16-Apr-2026,31-Jul-2026,98.4076,0.201716
16-Apr-2026,31-Jul-2026,103.328,0.180615
16-Apr-2026,31-Jul-2026,108.248,0.163585
16-Apr-2026,31-Jul-2026,113.169,0.154239
16-Apr-2026,31-Jul-2026,118.089,0.151243
16-Apr-2026,31-Aug-2026,78.7261,0.301047
16-Apr-2026,31-Aug-2026,83.6465,0.273032
16-Apr-2026,31-Aug-2026,88.5668,0.248368
16-Apr-2026,31-Aug-2026,93.4872,0.225712
16-Apr-2026,31-Aug-2026,98.4076,0.204141
16-Apr-2026,31-Aug-2026,103.328,0.183747
16-Apr-2026,31-Aug-2026,108.248,0.166801
16-Apr-2026,31-Aug-2026,113.169,0.156592
16-Apr-2026,31-Aug-2026,118.089,0.152692
16-Apr-2026,30-Sep-2026,78.7261,0.29833
16-Apr-2026,30-Sep-2026,83.6465,0.272662
16-Apr-2026,30-Sep-2026,88.5668,0.24944
16-Apr-2026,30-Sep-2026,93.4872,0.227709
16-Apr-2026,30-Sep-2026,98.4076,0.206873
16-Apr-2026,30-Sep-2026,103.328,0.187139
16-Apr-2026,30-Sep-2026,108.248,0.170364
16-Apr-2026,30-Sep-2026,113.169,0.159426
16-Apr-2026,30-Sep-2026,118.089,0.154594
16-Apr-2026,30-Oct-2026,78.7261,0.298483
16-Apr-2026,30-Oct-2026,83.6465,0.274289
16-Apr-2026,30-Oct-2026,88.5668,0.252012
16-Apr-2026,30-Oct-2026,93.4872,0.230951
16-Apr-2026,30-Oct-2026,98.4076,0.210711
16-Apr-2026,30-Oct-2026,103.328,0.191542
16-Apr-2026,30-Oct-2026,108.248,0.174937
16-Apr-2026,30-Oct-2026,113.169,0.163338
16-Apr-2026,30-Oct-2026,118.089,0.157505
16-Apr-2026,30-Nov-2026,78.7261,0.297291
16-Apr-2026,30-Nov-2026,83.6465,0.274389
16-Apr-2026,30-Nov-2026,88.5668,0.253054
16-Apr-2026,30-Nov-2026,93.4872,0.232755
16-Apr-2026,30-Nov-2026,98.4076,0.213229
16-Apr-2026,30-Nov-2026,103.328,0.194732
16-Apr-2026,30-Nov-2026,108.248,0.178469
16-Apr-2026,30-Nov-2026,113.169,0.166473
16-Apr-2026,30-Nov-2026,118.089,0.159773
16-Apr-2026,31-Dec-2026,78.7261,0.299108
16-Apr-2026,31-Dec-2026,83.6465,0.277045
16-Apr-2026,31-Dec-2026,88.5668,0.256336
16-Apr-2026,31-Dec-2026,93.4872,0.236575
16-Apr-2026,31-Dec-2026,98.4076,0.217584
16-Apr-2026,31-Dec-2026,103.328,0.199604
16-Apr-2026,31-Dec-2026,108.248,0.183595
16-Apr-2026,31-Dec-2026,113.169,0.171216
16-Apr-2026,31-Dec-2026,118.089,0.163608
16-Apr-2026,29-Jan-2027,78.7261,0.29909
16-Apr-2026,29-Jan-2027,83.6465,0.277823
16-Apr-2026,29-Jan-2027,88.5668,0.257765
16-Apr-2026,29-Jan-2027,93.4872,0.238591
16-Apr-2026,29-Jan-2027,98.4076,0.220177
16-Apr-2026,29-Jan-2027,103.328,0.202744
16-Apr-2026,29-Jan-2027,108.248,0.18708
16-Apr-2026,29-Jan-2027,113.169,0.174565
16-Apr-2026,29-Jan-2027,118.089,0.166334
16-Apr-2026,26-Feb-2027,78.7261,0.298473
16-Apr-2026,26-Feb-2027,83.6465,0.277929
16-Apr-2026,26-Feb-2027,88.5668,0.25849
16-Apr-2026,26-Feb-2027,93.4872,0.239888
16-Apr-2026,26-Feb-2027,98.4076,0.222033
16-Apr-2026,26-Feb-2027,103.328,0.205126
16-Apr-2026,26-Feb-2027,108.248,0.189829
16-Apr-2026,26-Feb-2027,113.169,0.1773
16-Apr-2026,26-Feb-2027,118.089,0.168616
17-Apr-2026,24-Apr-2026,77.9004,0.685977
17-Apr-2026,24-Apr-2026,82.7692,0.522916
17-Apr-2026,24-Apr-2026,87.6379,0.363271
17-Apr-2026,24-Apr-2026,92.5067,0.242899
17-Apr-2026,24-Apr-2026,97.3755,0.20565
17-Apr-2026,24-Apr-2026,102.244,0.183676
17-Apr-2026,24-Apr-2026,107.113,0.167415
17-Apr-2026,24-Apr-2026,111.982,0.15977
17-Apr-2026,24-Apr-2026,116.851,0.169369
17-Apr-2026,30-Apr-2026,77.9004,0.542887
17-Apr-2026,30-Apr-2026,82.7692,0.416752
17-Apr-2026,30-Apr-2026,87.6379,0.301844
17-Apr-2026,30-Apr-2026,92.5067,0.234662
17-Apr-2026,30-Apr-2026,97.3755,0.204791
17-Apr-2026,30-Apr-2026,102.244,0.182793
17-Apr-2026,30-Apr-2026,107.113,0.166393
17-Apr-2026,30-Apr-2026,111.982,0.158613
17-Apr-2026,30-Apr-2026,116.851,0.156932
17-Apr-2026,08-May-2026,77.9004,0.457647
17-Apr-2026,08-May-2026,82.7692,0.35717
17-Apr-2026,08-May-2026,87.6379,0.277506
17-Apr-2026,08-May-2026,92.5067,0.23249
17-Apr-2026,08-May-2026,97.3755,0.205306
17-Apr-2026,08-May-2026,102.244,0.183231
17-Apr-2026,08-May-2026,107.113,0.166584
17-Apr-2026,08-May-2026,111.982,0.158563
17-Apr-2026,08-May-2026,116.851,0.156689
17-Apr-2026,15-May-2026,77.9004,0.408784
17-Apr-2026,15-May-2026,82.7692,0.325073
17-Apr-2026,15-May-2026,87.6379,0.263739
17-Apr-2026,15-May-2026,92.5067,0.227188
17-Apr-2026,15-May-2026,97.3755,0.201874
17-Apr-2026,15-May-2026,102.244,0.180338
17-Apr-2026,15-May-2026,107.113,0.163901
17-Apr-2026,15-May-2026,111.982,0.155876
17-Apr-2026,15-May-2026,116.851,0.153908
17-Apr-2026,22-May-2026,77.9004,0.385356
17-Apr-2026,22-May-2026,82.7692,0.313787
17-Apr-2026,22-May-2026,87.6379,0.262804
17-Apr-2026,22-May-2026,92.5067,0.229686
17-Apr-2026,22-May-2026,97.3755,0.204646
17-Apr-2026,22-May-2026,102.244,0.182829
17-Apr-2026,22-May-2026,107.113,0.166038
17-Apr-2026,22-May-2026,111.982,0.157699
17-Apr-2026,22-May-2026,116.851,0.155522
17-Apr-2026,29-May-2026,77.9004,0.362544
17-Apr-2026,29-May-2026,82.7692,0.300883
17-Apr-2026,29-May-2026,87.6379,0.257222
17-Apr-2026,29-May-2026,92.5067,0.227053
17-Apr-2026,29-May-2026,97.3755,0.202925
17-Apr-2026,29-May-2026,102.244,0.181461
17-Apr-2026,29-May-2026,107.113,0.164783
17-Apr-2026,29-May-2026,111.982,0.156375
17-Apr-2026,29-May-2026,116.851,0.154086
17-Apr-2026,30-Jun-2026,77.9004,0.32083
17-Apr-2026,30-Jun-2026,82.7692,0.28179
17-Apr-2026,30-Jun-2026,87.6379,0.251459
17-Apr-2026,30-Jun-2026,92.5067,0.226428
17-Apr-2026,30-Jun-2026,97.3755,0.203938
17-Apr-2026,30-Jun-2026,102.244,0.183058
17-Apr-2026,30-Jun-2026,107.113,0.166251
17-Apr-2026,30-Jun-2026,111.982,0.157066
17-Apr-2026,30-Jun-2026,116.851,0.154056
17-Apr-2026,31-Jul-2026,77.9004,0.311176
17-Apr-2026,31-Jul-2026,82.7692,0.279788
17-Apr-2026,31-Jul-2026,87.6379,0.253399
17-Apr-2026,31-Jul-2026,92.5067,0.230016
17-Apr-2026,31-Jul-2026,97.3755,0.20819
17-Apr-2026,31-Jul-2026,102.244,0.187665
17-Apr-2026,31-Jul-2026,107.113,0.170666
17-Apr-2026,31-Jul-2026,111.982,0.160533
17-Apr-2026,31-Jul-2026,116.851,0.156634
17-Apr-2026,31-Aug-2026,77.9004,0.305086
17-Apr-2026,31-Aug-2026,82.7692,0.277685
17-Apr-2026,31-Aug-2026,87.6379,0.253578
17-Apr-2026,31-Aug-2026,92.5067,0.231461
17-Apr-2026,31-Aug-2026,97.3755,0.210458
17-Apr-2026,31-Aug-2026,102.244,0.190597
17-Apr-2026,31-Aug-2026,107.113,0.173761
17-Apr-2026,31-Aug-2026,111.982,0.162919
17-Apr-2026,31-Aug-2026,116.851,0.158155
17-Apr-2026,30-Sep-2026,77.9004,0.302441
17-Apr-2026,30-Sep-2026,82.7692,0.277318
17-Apr-2026,30-Sep-2026,87.6379,0.254605
17-Apr-2026,30-Sep-2026,92.5067,0.233379
17-Apr-2026,30-Sep-2026,97.3755,0.21307
17-Apr-2026,30-Sep-2026,102.244,0.193832
17-Apr-2026,30-Sep-2026,107.113,0.17722
17-Apr-2026,30-Sep-2026,111.982,0.165796
17-Apr-2026,30-Sep-2026,116.851,0.160159
17-Apr-2026,30-Oct-2026,77.9004,0.302656
17-Apr-2026,30-Oct-2026,82.7692,0.278959
17-Apr-2026,30-Oct-2026,87.6379,0.257156
17-Apr-2026,30-Oct-2026,92.5067,0.23657
17-Apr-2026,30-Oct-2026,97.3755,0.216822
17-Apr-2026,30-Oct-2026,102.244,0.198113
17-Apr-2026,30-Oct-2026,107.113,0.181711
17-Apr-2026,30-Oct-2026,111.982,0.169764
17-Apr-2026,30-Oct-2026,116.851,0.163206
17-Apr-2026,30-Nov-2026,77.9004,0.301496
17-Apr-2026,30-Nov-2026,82.7692,0.279051
17-Apr-2026,30-Nov-2026,87.6379,0.258156
17-Apr-2026,30-Nov-2026,92.5067,0.238301
17-Apr-2026,30-Nov-2026,97.3755,0.219231
17-Apr-2026,30-Nov-2026,102.244,0.201162
17-Apr-2026,30-Nov-2026,107.113,0.185123
17-Apr-2026,30-Nov-2026,111.982,0.172897
17-Apr-2026,30-Nov-2026,116.851,0.165568
17-Apr-2026,31-Dec-2026,77.9004,0.30335
17-Apr-2026,31-Dec-2026,82.7692,0.281715
17-Apr-2026,31-Dec-2026,87.6379,0.261421
17-Apr-2026,31-Dec-2026,92.5067,0.242079
17-Apr-2026,31-Dec-2026,97.3755,0.223514
17-Apr-2026,31-Dec-2026,102.244,0.205935
17-Apr-2026,31-Dec-2026,107.113,0.190167
17-Apr-2026,31-Dec-2026,111.982,0.17766
17-Apr-2026,31-Dec-2026,116.851,0.16953
17-Apr-2026,29-Jan-2027,77.9004,0.303345
17-Apr-2026,29-Jan-2027,82.7692,0.282479
17-Apr-2026,29-Jan-2027,87.6379,0.262814
17-Apr-2026,29-Jan-2027,92.5067,0.244036
17-Apr-2026,29-Jan-2027,97.3755,0.226023
